rank,rider,rider_number,team,time,bonus,penalty,stage,date,distance,origin,destination,stage_type,winner_country,general,points,mountains,young,stage_winner,time_seconds,cumtime,gc_rank,timediff
50,Gorka Izaguirre Insausti,144,Astana Pro Team,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,292402,22,1182
22,Sébastien Reichenbach,58,Groupama - Fdj,4H 52M 7S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,17527,292581,23,289
29,Kenny Elissonde,103,Trek - Segafredo,4H 54M 28S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,17668,292622,24,430
33,Mikael Cherel,32,Ag2r La Mondiale,4H 56M 44S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,17804,292674,25,566
28,Esteban Chaves,164,Mitchelton - Scott,4H 52M 43S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,17563,292745,26,325
36,Valentin Madouas,56,Groupama - Fdj,5H 0M 44S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18044,292922,27,806
23,Daniel Felipe Martinez,76,Ef Pro Cycling,4H 52M 7S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,17527,293879,28,289
1,Michal Kwiatkowski,5,Ineos Grenadiers,4H 47M 18S,15,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,17238,294065,29,0
38,Thibaut Pinot,51,Groupama - Fdj,5H 0M 44S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18044,294111,30,806
70,George Bennett,12,Team Jumbo - Visma,5H 13M 12S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18792,294443,31,1554
68,Romain Sicard,186,Total Direct Energie,5H 9M 47S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18587,294626,32,1349
21,Luis León Sanchez,147,Astana Pro Team,4H 52M 7S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,17527,294752,33,289
37,Alexis Vuillermoz,38,Ag2r La Mondiale,5H 0M 44S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18044,294871,34,806
62,Lennard Kämna,24,Bora - Hansgrohe,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,295008,35,1182
129,Julian Alaphilippe,41,Deceuninck - Quick - Step,5H 19M 5S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19145,295026,36,1907
44,Hugh John Carthy,73,Ef Pro Cycling,5H 1M 40S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18100,295044,37,862
48,Emanuel Buchmann,22,Bora - Hansgrohe,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,295134,38,1182
30,Rudy Molard,57,Groupama - Fdj,4H 54M 28S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,17668,295528,39,430
58,Jonathan Castroviejo,4,Ineos Grenadiers,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,295653,40,1182
53,Robert Gesink,15,Team Jumbo - Visma,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,295763,41,1182
109,Daniel Martin,171,Israel Start-Up Nation,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,295847,42,1900
43,Jan Polanc,138,Uae Team Emirates,5H 1M 1S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18061,295928,43,823
34,Bob Jungels,47,Deceuninck - Quick - Step,4H 56M 52S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,17812,296000,44,574
42,Jesus Herrada,124,Cofidis,5H 0M 56S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18056,296075,45,818
59,Harold Tejada,148,Astana Pro Team,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,296140,46,1182
41,Hugo Houle,143,Astana Pro Team,5H 0M 44S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18044,296189,47,806
35,Alexey Lutsenko,146,Astana Pro Team,4H 58M 13S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,17893,296397,48,655
39,Nicolas Edet,123,Cofidis,5H 0M 44S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18044,296668,49,806
15,Simon Geschke,113,Ccc Team,4H 52M 5S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,17525,296710,50,287
40,Niklas Eg,102,Trek - Segafredo,5H 0M 44S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18044,296908,51,806
13,Marc Hirschi,204,Team Sunweb,4H 49M 37S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,17377,296967,52,139
98,Greg Van Avermaet,111,Ccc Team,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,297095,53,1900
69,Quentin Pacher,216,B&B Hotels - Vital Concept P / B Ktm,5H 13M 12S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18792,297150,54,1554
32,Thomas De Gendt,154,Lotto Soudal,4H 56M 14S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,17774,297179,55,536
77,Maximilian Schachmann,28,Bora - Hansgrohe,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,297798,56,1746
110,Neilson Powless,77,Ef Pro Cycling,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,297799,57,1900
56,Nelson Oliveira,95,Movistar Team,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,297806,58,1182
65,Dylan Van Baarle,8,Ineos Grenadiers,5H 8M 50S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18530,297980,59,1292
51,Omar Fraile,142,Astana Pro Team,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,298441,60,1182
94,Søren Kragh Andersen,205,Team Sunweb,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,298514,61,1746
86,Nicolas Roche,208,Team Sunweb,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,298879,62,1746
95,Alberto Bettiol,72,Ef Pro Cycling,5H 18M 56S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19136,299023,63,1898
49,Felix Grossschartner,23,Bora - Hansgrohe,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,299107,64,1182
16,Nans Peters,36,Ag2r La Mondiale,4H 52M 5S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,17525,299115,65,287
72,Oliver Naesen,35,Ag2r La Mondiale,5H 15M 51S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18951,299251,66,1713
104,Winner Anacona,82,Team Arkea - Samsic,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,299354,67,1900
24,Jan Hirt,114,Ccc Team,4H 52M 7S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,17527,299390,68,289
100,Ben Hermans,173,Israel Start-Up Nation,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,299776,69,1900
75,José Rojas,96,Movistar Team,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,299786,70,1746
89,Michael Hundahl Valgren,195,Ntt Pro Cycling Team,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,299807,71,1746
47,Michael Schär,116,Ccc Team,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,299945,72,1182
45,David De La Cruz,133,Uae Team Emirates,5H 4M 42S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18282,300157,73,1044
71,Jasper Stuyven,107,Trek - Segafredo,5H 15M 51S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18951,300247,74,1713
61,Andrey Amador,2,Ineos Grenadiers,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,300331,75,1182
52,Imanol Erviti,93,Movistar Team,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,300355,76,1182
55,Tiesj Benoot,201,Team Sunweb,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,300396,77,1182
63,Matej Mohoric,66,Bahrain - Mclaren,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,300415,78,1182
97,Cyril Gautier,215,B&B Hotels - Vital Concept P / B Ktm,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,300510,79,1900
91,Toms Skujins,106,Trek - Segafredo,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,300575,80,1746
45,Primož Roglic,11,Team Jumbo - Visma,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,300581,1,468
76,Dario Cataldo,92,Movistar Team,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,300603,81,1746
31,Tadej Pogacar,131,Uae Team Emirates,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,300638,2,468
29,Miguel Angel Lopez,141,Astana Pro Team,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,300668,3,468
57,Vegard Stake Laengen,136,Uae Team Emirates,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,300752,82,1182
33,Richie Porte,101,Trek - Segafredo,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,300767,4,468
88,Mikel Landa,61,Bahrain - Mclaren,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,300789,5,468
80,Enric Mas,94,Movistar Team,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,300840,6,468
56,Adam Yates,161,Mitchelton - Scott,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,300936,7,468
96,Matteo Trentin,117,Ccc Team,5H 18M 56S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19136,300938,83,1898
90,Rigoberto Uran,71,Ef Pro Cycling,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,300946,8,468
41,Tom Dumoulin,14,Team Jumbo - Visma,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,301025,9,468
66,Jack Bauer,162,Mitchelton - Scott,5H 8M 50S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18530,301294,84,1292
72,Alejandro Valverde,91,Movistar Team,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,301313,10,468
49,Damiano Caruso,63,Bahrain - Mclaren,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,301332,11,468
71,Guillaume Martin,121,Cofidis,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,301377,12,468
109,Richard Carapaz,3,Ineos Grenadiers,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,301649,13,468
84,Peter Sagan,21,Bora - Hansgrohe,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,301702,85,1746
144,Michael Gogl,194,Ntt Pro Cycling Team,5H 19M 5S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19145,301755,86,1907
103,Krists Neilands,175,Israel Start-Up Nation,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,301803,87,1900
46,Pierre Luc Perichon,127,Cofidis,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,301951,88,1182
124,Pavel Sivakov,7,Ineos Grenadiers,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,301964,89,1900
82,Jens Keukeleire,75,Ef Pro Cycling,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,302116,90,1746
87,Tejay Van Garderen,78,Ef Pro Cycling,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,302199,91,1746
83,Warren Barguil,83,Team Arkea - Samsic,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,302264,14,468
92,Luka Mezgec,167,Mitchelton - Scott,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,302366,92,1746
78,Dayer Quintana,85,Team Arkea - Samsic,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,302441,93,1746
60,Casper Phillip Pedersen,207,Team Sunweb,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,302507,94,1182
99,Matthieu Ladagnous,55,Groupama - Fdj,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,302512,95,1900
105,Sonny Colbrelli,64,Bahrain - Mclaren,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,302608,96,1900
83,Daryl Impey,165,Mitchelton - Scott,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,302631,97,1746
136,Dries Devenyns,46,Deceuninck - Quick - Step,5H 19M 5S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19145,302682,98,1907
55,Sepp Kuss,16,Team Jumbo - Visma,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,302735,15,468
118,Cyril Barthe,212,B&B Hotels - Vital Concept P / B Ktm,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,302747,99,1900
108,Tom Van Asbroeck,178,Israel Start-Up Nation,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,302977,100,1900
80,Alessandro De Marchi,112,Ccc Team,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,303184,101,1746
74,Christopher Juul Jensen,166,Mitchelton - Scott,5H 16M 1S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18961,303233,102,1723
85,Kévin Ledanois,84,Team Arkea - Samsic,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,303262,103,1746
134,Edvald Boasson Hagen,192,Ntt Pro Cycling Team,5H 19M 5S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19145,303369,104,1907
122,Clément Venturini,37,Ag2r La Mondiale,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,303375,105,1900
147,Joris Nieuwenhuis,206,Team Sunweb,5H 19M 5S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19145,303480,106,1907
79,Daniel Oss,26,Bora - Hansgrohe,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,303488,107,1746
148,Roman Kreuziger,196,Ntt Pro Cycling Team,5H 19M 5S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19145,303592,108,1907
54,Connor Swift,88,Team Arkea - Samsic,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,303596,109,1182
96,Pello Bilbao,62,Bahrain - Mclaren,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,303794,16,468
67,Anthony Turgis,188,Total Direct Energie,5H 9M 47S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18587,303829,110,1349
143,Christophe Laporte,125,Cofidis,5H 19M 5S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19145,303881,111,1907
115,Marco Marcato,137,Uae Team Emirates,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,303907,112,1900
1,Tadej Pogacar,131,Uae Team Emirates,55M 55S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3355,303993,1,0
73,Nairo Quintana,81,Team Arkea - Samsic,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,304050,17,468
5,Primož Roglic,11,Team Jumbo - Visma,57M 51S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3471,304052,2,116
64,Wouter Poels,67,Bahrain - Mclaren,5H 7M 0S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18420,304095,113,1182
52,Pierre Rolland,218,B&B Hotels - Vital Concept P / B Ktm,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,304194,18,468
3,Richie Porte,101,Trek - Segafredo,57M 16S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3436,304203,3,81
14,Mikel Landa,61,Bahrain - Mclaren,59M 22S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3562,304351,4,207
9,Enric Mas,94,Movistar Team,58M 40S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3520,304360,5,165
141,Simone Consonni,122,Cofidis,5H 19M 5S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19145,304397,114,1907
45,Miguel Angel Lopez,141,Astana Pro Team,1H 2M 12S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3732,304400,6,377
2,Tom Dumoulin,14,Team Jumbo - Visma,57M 16S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3436,304461,7,81
10,Rigoberto Uran,71,Ef Pro Cycling,58M 49S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3529,304475,8,174
23,Adam Yates,161,Mitchelton - Scott,1H 0M 22S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3622,304558,9,267
120,Benoit Cosnefroy,33,Ag2r La Mondiale,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,304642,115,1900
135,Fabien Grellier,185,Total Direct Energie,5H 19M 5S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19145,304665,116,1907
7,Damiano Caruso,63,Bahrain - Mclaren,58M 24S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3504,304836,10,149
87,Carlos Verona,98,Movistar Team,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,304871,19,468
116,Hugo Hofstetter,174,Israel Start-Up Nation,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,304889,117,1900
128,Kasper Asgreen,42,Deceuninck - Quick - Step,5H 19M 5S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19145,304903,118,1907
102,Rémi Cavagna,44,Deceuninck - Quick - Step,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,304904,119,1900
142,Edward Theuns,108,Trek - Segafredo,5H 19M 5S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19145,304924,120,1907
123,Tony Martin,17,Team Jumbo - Visma,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,304938,121,1900
26,Guillaume Martin,121,Cofidis,1H 0M 34S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3634,305011,11,279
47,Alejandro Valverde,91,Movistar Team,1H 2M 21S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3741,305054,12,386
90,Mads Pedersen,105,Trek - Segafredo,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,305307,122,1746
113,Ryan Gibbons,193,Ntt Pro Cycling Team,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,305321,123,1900
93,Jonas Koch,115,Ccc Team,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,305340,124,1746
112,Nils Politt,177,Israel Start-Up Nation,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,305356,125,1900
32,Wout Van Aert,18,Team Jumbo - Visma,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,305378,20,468
107,Geoffrey Soupe,187,Total Direct Energie,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,305384,126,1900
114,Tim Declercq,45,Deceuninck - Quick - Step,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,305447,127,1900
81,Richard Carapaz,3,Ineos Grenadiers,1H 3M 48S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3828,305477,13,473
117,Bryan Coquard,211,B&B Hotels - Vital Concept P / B Ktm,5H 18M 58S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19138,305494,128,1900
81,Lukas Pöstlberger,27,Bora - Hansgrohe,5H 16M 24S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18984,305533,129,1746
139,Amund Grøndahl Jansen,13,Team Jumbo - Visma,5H 19M 5S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,19145,305680,130,1907
73,Nikias Arndt,202,Team Sunweb,5H 15M 51S,0,0,18,2020-09-17,175,Méribel,La Roche-sur-Foron,Mountain stage,POL,11,43,3,131,NA,18951,305698,131,1713
