rank,rider,rider_number,team,time,bonus,penalty,stage,date,distance,origin,destination,stage_type,winner_country,general,points,mountains,young,stage_winner,time_seconds,cumtime,gc_rank,timediff
138,Edward Theuns,108,Trek - Segafredo,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,193966,116,8763
89,Fabien Grellier,185,Total Direct Energie,5H 22M 27S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19347,193982,117,8779
112,Kasper Asgreen,42,Deceuninck - Quick - Step,5H 25M 3S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19503,194006,118,8803
124,Bryan Coquard,211,B&B Hotels - Vital Concept P / B Ktm,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,194080,119,8877
130,Casper Phillip Pedersen,207,Team Sunweb,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,194098,120,8895
98,Joris Nieuwenhuis,206,Team Sunweb,5H 22M 27S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19347,194133,121,8930
91,Tim Declercq,45,Deceuninck - Quick - Step,5H 22M 27S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19347,194175,122,8972
29,Simone Consonni,122,Cofidis,5H 11M 19S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,18679,194435,123,9232
73,David De La Cruz,133,Uae Team Emirates,5H 12M 9S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,18729,194505,124,9302
100,Jonas Koch,115,Ccc Team,5H 22M 27S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19347,194552,125,9349
110,Anthony Turgis,188,Total Direct Energie,5H 25M 3S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19503,194684,126,9481
137,Amund Grøndahl Jansen,13,Team Jumbo - Visma,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,194699,127,9496
144,Nils Politt,177,Israel Start-Up Nation,5H 35M 14S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,20114,194710,128,9507
159,Lukas Pöstlberger,27,Bora - Hansgrohe,5H 35M 14S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,20114,194776,129,9573
97,Ryan Gibbons,193,Ntt Pro Cycling Team,5H 22M 27S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19347,194779,130,9576
141,Michael Mørkøv,48,Deceuninck - Quick - Step,5H 35M 14S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,20114,194796,131,9593
133,Benoit Cosnefroy,33,Ag2r La Mondiale,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,194871,132,9668
121,Tony Martin,17,Team Jumbo - Visma,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,194883,133,9680
119,Kévin Ledanois,84,Team Arkea - Samsic,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,194933,134,9730
83,Nikias Arndt,202,Team Sunweb,5H 18M 26S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19106,194993,135,9790
111,Geoffrey Soupe,187,Total Direct Energie,5H 25M 3S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19503,195056,136,9853
123,Alexander Kristoff,135,Uae Team Emirates,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,195143,137,9940
151,Rémi Cavagna,44,Deceuninck - Quick - Step,5H 35M 14S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,20114,195153,138,9950
127,Kévin Reza,217,B&B Hotels - Vital Concept P / B Ktm,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,195166,139,9963
142,Mads Pedersen,105,Trek - Segafredo,5H 35M 14S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,20114,195220,140,10017
125,Jens Debusschere,214,B&B Hotels - Vital Concept P / B Ktm,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,195245,141,10042
129,Maximilian Walscheid,198,Ntt Pro Cycling Team,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,195334,142,10131
116,Jasper De Buyst,153,Lotto Soudal,5H 25M 3S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19503,195397,143,10194
149,Elia Viviani,128,Cofidis,5H 35M 14S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,20114,195417,144,10214
87,Wouter Poels,67,Bahrain - Mclaren,5H 22M 27S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19347,195515,145,10312
118,Clément Russo,87,Team Arkea - Samsic,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,195546,146,10343
160,Sam Bennett,43,Deceuninck - Quick - Step,5H 35M 14S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,20114,195576,147,10373
146,Cees Bol,203,Team Sunweb,5H 35M 14S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,20114,195599,148,10396
152,Caleb Ewan,151,Lotto Soudal,5H 35M 14S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,20114,195599,149,10396
131,Mathieu Burgaudeau,182,Total Direct Energie,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,195683,150,10480
77,Pavel Sivakov,7,Ineos Grenadiers,5H 14M 54S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,18894,195705,151,10502
156,André Greipel,172,Israel Start-Up Nation,5H 35M 14S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,20114,195767,152,10564
128,Niccolò Bonifazio,181,Total Direct Energie,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,195844,153,10641
153,Luke Rowe,6,Ineos Grenadiers,5H 35M 14S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,20114,195858,154,10655
154,Guy Niv,176,Israel Start-Up Nation,5H 35M 14S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,20114,195918,155,10715
126,Maxime Chevalier,213,B&B Hotels - Vital Concept P / B Ktm,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,195953,156,10750
122,Marco Haller,65,Bahrain - Mclaren,5H 28M 46S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,19726,195990,157,10787
145,Frederik Frison,156,Lotto Soudal,5H 35M 14S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,20114,196245,158,11042
143,Roger Kluge,158,Lotto Soudal,5H 35M 14S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,20114,196471,159,11268
157,Jérôme Cousin,184,Total Direct Energie,5H 35M 14S,0,0,12,2020-09-10,218,Chauvigny,Sarran,Hilly stage,SUI,11,43,33,1,204,20114,197333,160,12130
12,Primož Roglic,11,Team Jumbo - Visma,5H 7M 52S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18472,203675,1,0
13,Tadej Pogacar,131,Uae Team Emirates,5H 7M 52S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18472,203719,2,44
18,Egan Bernal,1,Ineos Grenadiers,5H 8M 30S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18510,203734,3,59
19,Rigoberto Uran,71,Ef Pro Cycling,5H 8M 30S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18510,203745,4,70
21,Nairo Quintana,81,Team Arkea - Samsic,5H 8M 32S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18512,203747,5,72
16,Miguel Angel Lopez,141,Astana Pro Team,5H 8M 8S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18488,203766,6,91
20,Adam Yates,161,Mitchelton - Scott,5H 8M 32S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18512,203777,7,102
15,Mikel Landa,61,Bahrain - Mclaren,5H 8M 5S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18485,203790,8,115
14,Richie Porte,101,Trek - Segafredo,5H 8M 5S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18485,203801,9,126
22,Enric Mas,94,Movistar Team,5H 8M 44S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18524,203849,10,174
27,Romain Bardet,31,Ag2r La Mondiale,5H 10M 22S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18622,203855,11,180
29,Guillaume Martin,121,Cofidis,5H 10M 38S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18638,203869,12,194
23,Tom Dumoulin,14,Team Jumbo - Visma,5H 9M 2S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18542,203947,13,272
24,Richard Carapaz,3,Ineos Grenadiers,5H 9M 21S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18561,203986,14,311
28,Alejandro Valverde,91,Movistar Team,5H 10M 31S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18631,204057,15,382
31,Damiano Caruso,63,Bahrain - Mclaren,5H 11M 12S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18672,204097,16,422
5,Pierre Rolland,218,B&B Hotels - Vital Concept P / B Ktm,5H 3M 29S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18209,204549,17,874
51,Sergio Andres Higuita,74,Ef Pro Cycling,5H 20M 49S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19249,205247,18,1572
30,Warren Barguil,83,Team Arkea - Samsic,5H 11M 12S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18672,205306,19,1631
25,Sepp Kuss,16,Team Jumbo - Visma,5H 9M 21S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18561,205685,20,2010
125,Esteban Chaves,164,Mitchelton - Scott,5H 31M 48S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19908,205844,21,2169
8,Marc Soler,97,Movistar Team,5H 4M 30S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18270,205881,22,2206
33,Gorka Izaguirre Insausti,144,Astana Pro Team,5H 12M 1S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18721,206088,23,2413
38,Thibaut Pinot,51,Groupama - Fdj,5H 16M 11S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18971,206211,24,2536
32,Pello Bilbao,62,Bahrain - Mclaren,5H 12M 1S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18721,206251,25,2576
46,Mikael Cherel,32,Ag2r La Mondiale,5H 20M 11S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19211,206299,26,2624
76,Emanuel Buchmann,22,Bora - Hansgrohe,5H 26M 21S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19581,206387,27,2712
26,Romain Sicard,186,Total Direct Energie,5H 9M 36S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18576,206608,28,2933
9,Hugh John Carthy,73,Ef Pro Cycling,5H 5M 5S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18305,207108,29,3433
1,Daniel Felipe Martinez,76,Ef Pro Cycling,5H 1M 32S,15,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18092,207116,30,3441
3,Maximilian Schachmann,28,Bora - Hansgrohe,5H 2M 26S,12,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18146,207118,31,3443
45,Sébastien Reichenbach,58,Groupama - Fdj,5H 20M 11S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19211,207182,32,3507
73,George Bennett,12,Team Jumbo - Visma,5H 25M 46S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19546,207198,33,3523
4,Valentin Madouas,56,Groupama - Fdj,5H 3M 20S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18200,207234,34,3559
34,Julian Alaphilippe,41,Deceuninck - Quick - Step,5H 12M 13S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18733,207288,35,3613
59,Wout Van Aert,18,Team Jumbo - Visma,5H 24M 58S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19498,207567,36,3892
43,Rudy Molard,57,Groupama - Fdj,5H 20M 11S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19211,207575,37,3900
49,Carlos Verona,98,Movistar Team,5H 20M 11S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19211,207758,38,4083
17,Neilson Powless,77,Ef Pro Cycling,5H 8M 16S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18496,207788,39,4113
71,Greg Van Avermaet,111,Ccc Team,5H 24M 58S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19498,207833,40,4158
53,Michal Kwiatkowski,5,Ineos Grenadiers,5H 21M 52S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19312,207853,41,4178
39,Kenny Elissonde,103,Trek - Segafredo,5H 16M 11S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18971,207912,42,4237
65,Alexey Lutsenko,146,Astana Pro Team,5H 24M 58S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19498,207958,43,4283
2,Lennard Kämna,24,Bora - Hansgrohe,5H 1M 43S,8,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18103,207965,44,4290
50,Jonathan Castroviejo,4,Ineos Grenadiers,5H 20M 45S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19245,208023,45,4348
11,Daniel Martin,171,Israel Start-Up Nation,5H 6M 18S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18378,208138,46,4463
48,Luis León Sanchez,147,Astana Pro Team,5H 20M 11S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19211,208155,47,4480
68,Mikel Nieve,168,Mitchelton - Scott,5H 24M 58S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19498,208205,48,4530
41,Jan Polanc,138,Uae Team Emirates,5H 18M 0S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19080,208306,49,4631
61,Robert Gesink,15,Team Jumbo - Visma,5H 24M 58S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19498,208449,50,4774
56,Jesus Herrada,124,Cofidis,5H 23M 27S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19407,208667,51,4992
47,Bob Jungels,47,Deceuninck - Quick - Step,5H 20M 11S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19211,208670,52,4995
37,Alexis Vuillermoz,38,Ag2r La Mondiale,5H 14M 28S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18868,208676,53,5001
72,Harold Tejada,148,Astana Pro Team,5H 24M 58S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19498,208937,54,5262
102,Søren Kragh Andersen,205,Team Sunweb,5H 30M 59S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19859,209003,55,5328
77,Stefan Küng,54,Groupama - Fdj,5H 26M 21S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19581,209012,56,5337
140,Marc Hirschi,204,Team Sunweb,5H 32M 50S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19970,209028,57,5353
67,Hugo Houle,143,Astana Pro Team,5H 24M 58S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19498,209132,58,5457
6,Nicolas Edet,123,Cofidis,5H 3M 40S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18220,209264,59,5589
57,Nelson Oliveira,95,Movistar Team,5H 23M 27S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19407,209333,60,5658
40,Niklas Eg,102,Trek - Segafredo,5H 16M 11S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18971,209493,61,5818
55,Winner Anacona,82,Team Arkea - Samsic,5H 23M 27S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19407,209533,62,5858
120,David Gaudu,53,Groupama - Fdj,5H 31M 48S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19908,209648,63,5973
52,Dylan Van Baarle,8,Ineos Grenadiers,5H 21M 52S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19312,209734,64,6059
100,Toms Skujins,106,Trek - Segafredo,5H 30M 18S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19818,209765,65,6090
80,Quentin Pacher,216,B&B Hotels - Vital Concept P / B Ktm,5H 28M 20S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19700,209934,66,6259
63,Ben Hermans,173,Israel Start-Up Nation,5H 24M 58S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19498,209976,67,6301
137,Felix Grossschartner,23,Bora - Hansgrohe,5H 32M 21S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19941,210193,68,6518
81,Cyril Gautier,215,B&B Hotels - Vital Concept P / B Ktm,5H 28M 20S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19700,210224,69,6549
95,Nicolas Roche,208,Team Sunweb,5H 29M 57S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19797,210394,70,6719
42,Oliver Naesen,35,Ag2r La Mondiale,5H 18M 38S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19118,210400,71,6725
89,José Rojas,96,Movistar Team,5H 29M 57S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19797,210564,72,6889
70,Alberto Bettiol,72,Ef Pro Cycling,5H 24M 58S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19498,210655,73,6980
60,Jasper Stuyven,107,Trek - Segafredo,5H 24M 58S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19498,210678,74,7003
7,Simon Geschke,113,Ccc Team,5H 4M 22S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,18262,210734,75,7059
123,Michael Hundahl Valgren,195,Ntt Pro Cycling Team,5H 31M 48S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19908,210735,76,7060
54,Thomas De Gendt,154,Lotto Soudal,5H 21M 52S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19312,210749,77,7074
113,Dario Cataldo,92,Movistar Team,5H 31M 48S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19908,210882,78,7207
115,Omar Fraile,142,Astana Pro Team,5H 31M 48S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19908,210924,79,7249
62,Michael Schär,116,Ccc Team,5H 24M 58S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19498,211463,80,7788
64,Nans Peters,36,Ag2r La Mondiale,5H 24M 58S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19498,211605,81,7930
156,Dries Devenyns,46,Deceuninck - Quick - Step,5H 35M 59S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,20159,211616,82,7941
142,Peter Sagan,21,Bora - Hansgrohe,5H 32M 59S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19979,211991,83,8316
121,Krists Neilands,175,Israel Start-Up Nation,5H 31M 48S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19908,212012,84,8337
74,Jack Bauer,162,Mitchelton - Scott,5H 25M 46S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19546,212073,85,8398
141,Matteo Trentin,117,Ccc Team,5H 32M 53S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19973,212139,86,8464
82,Jens Keukeleire,75,Ef Pro Cycling,5H 28M 52S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19732,212173,87,8498
75,Vegard Stake Laengen,136,Uae Team Emirates,5H 26M 7S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19567,212294,88,8619
44,Roman Kreuziger,196,Ntt Pro Cycling Team,5H 20M 11S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19211,212338,89,8663
69,Matej Mohoric,66,Bahrain - Mclaren,5H 24M 58S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19498,212376,90,8701
114,Tom Van Asbroeck,178,Israel Start-Up Nation,5H 31M 48S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19908,212406,91,8731
127,Jan Hirt,114,Ccc Team,5H 31M 48S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19908,212422,92,8747
124,Edvald Boasson Hagen,192,Ntt Pro Cycling Team,5H 31M 48S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19908,212435,93,8760
107,Michael Gogl,194,Ntt Pro Cycling Team,5H 31M 48S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19908,212443,94,8768
119,Clément Venturini,37,Ag2r La Mondiale,5H 31M 48S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19908,212487,95,8812
118,Pierre Latour,34,Ag2r La Mondiale,5H 31M 48S,0,0,13,2020-09-11,191.5,Châtel-Guyon,Puy Mary,Medium mountain stage,COL,11,43,33,131,NA,19908,212525,96,8850
