Rank,Rider,Rank.1,Rider No.,Team,Times,Gap,B,P,year,edition
11,DANIEL MARTIN,11,171,ISRAEL START-UP NATION,05h 06' 18'',+ 00h 04' 31'',-,-,2020.0,107.0
12,PRIMOŽ ROGLIC,12,11,TEAM JUMBO - VISMA,05h 07' 52'',+ 00h 06' 05'',-,-,2020.0,107.0
13,TADEJ POGACAR,13,131,UAE TEAM EMIRATES,05h 07' 52'',+ 00h 06' 05'',-,-,2020.0,107.0
14,RICHIE PORTE,14,101,TREK - SEGAFREDO,05h 08' 05'',+ 00h 06' 18'',-,-,2020.0,107.0
15,MIKEL LANDA,15,61,BAHRAIN - MCLAREN,05h 08' 05'',+ 00h 06' 18'',-,-,2020.0,107.0
16,MIGUEL ANGEL LOPEZ,16,141,ASTANA PRO TEAM,05h 08' 08'',+ 00h 06' 21'',-,-,2020.0,107.0
17,NEILSON POWLESS,17,77,EF PRO CYCLING,05h 08' 16'',+ 00h 06' 29'',-,-,2020.0,107.0
18,EGAN BERNAL,18,1,INEOS GRENADIERS,05h 08' 30'',+ 00h 06' 43'',-,-,2020.0,107.0
19,RIGOBERTO URAN,19,71,EF PRO CYCLING,05h 08' 30'',+ 00h 06' 43'',-,-,2020.0,107.0
20,ADAM YATES,20,161,MITCHELTON - SCOTT,05h 08' 32'',+ 00h 06' 45'',-,-,2020.0,107.0
21,NAIRO QUINTANA,21,81,TEAM ARKEA - SAMSIC,05h 08' 32'',+ 00h 06' 45'',-,-,2020.0,107.0
22,ENRIC MAS,22,94,MOVISTAR TEAM,05h 08' 44'',+ 00h 06' 57'',-,-,2020.0,107.0
23,TOM DUMOULIN,23,14,TEAM JUMBO - VISMA,05h 09' 02'',+ 00h 07' 15'',-,-,2020.0,107.0
24,RICHARD CARAPAZ,24,3,INEOS GRENADIERS,05h 09' 21'',+ 00h 07' 34'',-,-,2020.0,107.0
25,SEPP KUSS,25,16,TEAM JUMBO - VISMA,05h 09' 21'',+ 00h 07' 34'',-,-,2020.0,107.0
26,ROMAIN SICARD,26,186,TOTAL DIRECT ENERGIE,05h 09' 36'',+ 00h 07' 49'',-,-,2020.0,107.0
27,ROMAIN BARDET,27,31,AG2R LA MONDIALE,05h 10' 22'',+ 00h 08' 35'',-,-,2020.0,107.0
28,ALEJANDRO VALVERDE,28,91,MOVISTAR TEAM,05h 10' 31'',+ 00h 08' 44'',-,-,2020.0,107.0
29,GUILLAUME MARTIN,29,121,COFIDIS,05h 10' 38'',+ 00h 08' 51'',-,-,2020.0,107.0
30,WARREN BARGUIL,30,83,TEAM ARKEA - SAMSIC,05h 11' 12'',+ 00h 09' 25'',-,-,2020.0,107.0
31,DAMIANO CARUSO,31,63,BAHRAIN - MCLAREN,05h 11' 12'',+ 00h 09' 25'',-,-,2020.0,107.0
32,PELLO BILBAO,32,62,BAHRAIN - MCLAREN,05h 12' 01'',+ 00h 10' 14'',-,-,2020.0,107.0
33,GORKA IZAGUIRRE INSAUSTI,33,144,ASTANA PRO TEAM,05h 12' 01'',+ 00h 10' 14'',-,-,2020.0,107.0
34,JULIAN ALAPHILIPPE,34,41,DECEUNINCK - QUICK - STEP,05h 12' 13'',+ 00h 10' 26'',-,-,2020.0,107.0
35,PAVEL SIVAKOV,35,7,INEOS GRENADIERS,05h 12' 13'',+ 00h 10' 26'',-,-,2020.0,107.0
36,RÉMI CAVAGNA,36,44,DECEUNINCK - QUICK - STEP,05h 12' 46'',+ 00h 10' 59'',-,-,2020.0,107.0
37,ALEXIS VUILLERMOZ,37,38,AG2R LA MONDIALE,05h 14' 28'',+ 00h 12' 41'',-,-,2020.0,107.0
38,THIBAUT PINOT,38,51,GROUPAMA - FDJ,05h 16' 11'',+ 00h 14' 24'',-,-,2020.0,107.0
39,KENNY ELISSONDE,39,103,TREK - SEGAFREDO,05h 16' 11'',+ 00h 14' 24'',-,-,2020.0,107.0
40,NIKLAS EG,40,102,TREK - SEGAFREDO,05h 16' 11'',+ 00h 14' 24'',-,-,2020.0,107.0
41,JAN POLANC,41,138,UAE TEAM EMIRATES,05h 18' 00'',+ 00h 16' 13'',-,-,2020.0,107.0
42,OLIVER NAESEN,42,35,AG2R LA MONDIALE,05h 18' 38'',+ 00h 16' 51'',-,-,2020.0,107.0
43,RUDY MOLARD,43,57,GROUPAMA - FDJ,05h 20' 11'',+ 00h 18' 24'',-,-,2020.0,107.0
44,ROMAN KREUZIGER,44,196,NTT PRO CYCLING TEAM,05h 20' 11'',+ 00h 18' 24'',-,-,2020.0,107.0
45,SÉBASTIEN REICHENBACH,45,58,GROUPAMA - FDJ,05h 20' 11'',+ 00h 18' 24'',-,-,2020.0,107.0
46,MIKAEL CHEREL,46,32,AG2R LA MONDIALE,05h 20' 11'',+ 00h 18' 24'',-,-,2020.0,107.0
47,BOB JUNGELS,47,47,DECEUNINCK - QUICK - STEP,05h 20' 11'',+ 00h 18' 24'',-,-,2020.0,107.0
48,LUIS LEÓN SANCHEZ,48,147,ASTANA PRO TEAM,05h 20' 11'',+ 00h 18' 24'',-,-,2020.0,107.0
49,CARLOS VERONA,49,98,MOVISTAR TEAM,05h 20' 11'',+ 00h 18' 24'',-,-,2020.0,107.0
50,JONATHAN CASTROVIEJO,50,4,INEOS GRENADIERS,05h 20' 45'',+ 00h 18' 58'',-,-,2020.0,107.0
51,SERGIO ANDRES HIGUITA,51,74,EF PRO CYCLING,05h 20' 49'',+ 00h 19' 02'',-,-,2020.0,107.0
52,DYLAN VAN BAARLE,52,8,INEOS GRENADIERS,05h 21' 52'',+ 00h 20' 05'',-,-,2020.0,107.0
53,MICHAL KWIATKOWSKI,53,5,INEOS GRENADIERS,05h 21' 52'',+ 00h 20' 05'',-,-,2020.0,107.0
54,THOMAS DE GENDT,54,154,LOTTO SOUDAL,05h 21' 52'',+ 00h 20' 05'',-,-,2020.0,107.0
55,WINNER ANACONA,55,82,TEAM ARKEA - SAMSIC,05h 23' 27'',+ 00h 21' 40'',-,-,2020.0,107.0
56,JESUS HERRADA,56,124,COFIDIS,05h 23' 27'',+ 00h 21' 40'',-,-,2020.0,107.0
57,NELSON OLIVEIRA,57,95,MOVISTAR TEAM,05h 23' 27'',+ 00h 21' 40'',-,-,2020.0,107.0
58,WOUTER POELS,58,67,BAHRAIN - MCLAREN,05h 24' 58'',+ 00h 23' 11'',-,-,2020.0,107.0
59,WOUT VAN AERT,59,18,TEAM JUMBO - VISMA,05h 24' 58'',+ 00h 23' 11'',-,-,2020.0,107.0
60,JASPER STUYVEN,60,107,TREK - SEGAFREDO,05h 24' 58'',+ 00h 23' 11'',-,-,2020.0,107.0
61,ROBERT GESINK,61,15,TEAM JUMBO - VISMA,05h 24' 58'',+ 00h 23' 11'',-,-,2020.0,107.0
62,MICHAEL SCHÄR,62,116,CCC TEAM,05h 24' 58'',+ 00h 23' 11'',-,-,2020.0,107.0
63,BEN HERMANS,63,173,ISRAEL START-UP NATION,05h 24' 58'',+ 00h 23' 11'',-,-,2020.0,107.0
64,NANS PETERS,64,36,AG2R LA MONDIALE,05h 24' 58'',+ 00h 23' 11'',-,-,2020.0,107.0
65,ALEXEY LUTSENKO,65,146,ASTANA PRO TEAM,05h 24' 58'',+ 00h 23' 11'',-,-,2020.0,107.0
66,DAYER QUINTANA,66,85,TEAM ARKEA - SAMSIC,05h 24' 58'',+ 00h 23' 11'',-,-,2020.0,107.0
67,HUGO HOULE,67,143,ASTANA PRO TEAM,05h 24' 58'',+ 00h 23' 11'',-,-,2020.0,107.0
68,MIKEL NIEVE,68,168,MITCHELTON - SCOTT,05h 24' 58'',+ 00h 23' 11'',-,-,2020.0,107.0
69,MATEJ MOHORIC,69,66,BAHRAIN - MCLAREN,05h 24' 58'',+ 00h 23' 11'',-,-,2020.0,107.0
70,ALBERTO BETTIOL,70,72,EF PRO CYCLING,05h 24' 58'',+ 00h 23' 11'',-,-,2020.0,107.0
71,GREG VAN AVERMAET,71,111,CCC TEAM,05h 24' 58'',+ 00h 23' 11'',-,-,2020.0,107.0
72,HAROLD TEJADA,72,148,ASTANA PRO TEAM,05h 24' 58'',+ 00h 23' 11'',-,-,2020.0,107.0
73,GEORGE BENNETT,73,12,TEAM JUMBO - VISMA,05h 25' 46'',+ 00h 23' 59'',-,-,2020.0,107.0
74,JACK BAUER,74,162,MITCHELTON - SCOTT,05h 25' 46'',+ 00h 23' 59'',-,-,2020.0,107.0
75,VEGARD STAKE LAENGEN,75,136,UAE TEAM EMIRATES,05h 26' 07'',+ 00h 24' 20'',-,-,2020.0,107.0
76,EMANUEL BUCHMANN,76,22,BORA - HANSGROHE,05h 26' 21'',+ 00h 24' 34'',-,-,2020.0,107.0
77,STEFAN KÜNG,77,54,GROUPAMA - FDJ,05h 26' 21'',+ 00h 24' 34'',-,-,2020.0,107.0
78,NILS POLITT,78,177,ISRAEL START-UP NATION,05h 26' 40'',+ 00h 24' 53'',-,-,2020.0,107.0
79,CYRIL BARTHE,79,212,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 28' 20'',+ 00h 26' 33'',-,-,2020.0,107.0
80,QUENTIN PACHER,80,216,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 28' 20'',+ 00h 26' 33'',-,-,2020.0,107.0
81,CYRIL GAUTIER,81,215,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 28' 20'',+ 00h 26' 33'',-,-,2020.0,107.0
82,JENS KEUKELEIRE,82,75,EF PRO CYCLING,05h 28' 52'',+ 00h 27' 05'',-,-,2020.0,107.0
83,TEJAY VAN GARDEREN,83,78,EF PRO CYCLING,05h 28' 52'',+ 00h 27' 05'',-,-,2020.0,107.0
84,GUY NIV,84,176,ISRAEL START-UP NATION,05h 28' 52'',+ 00h 27' 05'',-,-,2020.0,107.0
85,TIESJ BENOOT,85,201,TEAM SUNWEB,05h 29' 10'',+ 00h 27' 23'',-,-,2020.0,107.0
86,BENOIT COSNEFROY,86,33,AG2R LA MONDIALE,05h 29' 15'',+ 00h 27' 28'',-,-,2020.0,107.0
87,LUKE ROWE,87,6,INEOS GRENADIERS,05h 29' 57'',+ 00h 28' 10'',-,-,2020.0,107.0
88,CHRISTOPHER JUUL JENSEN,88,166,MITCHELTON - SCOTT,05h 29' 57'',+ 00h 28' 10'',-,-,2020.0,107.0
89,JOSÉ ROJAS,89,96,MOVISTAR TEAM,05h 29' 57'',+ 00h 28' 10'',-,-,2020.0,107.0
90,DARYL IMPEY,90,165,MITCHELTON - SCOTT,05h 29' 57'',+ 00h 28' 10'',-,-,2020.0,107.0
91,CONNOR SWIFT,91,88,TEAM ARKEA - SAMSIC,05h 29' 57'',+ 00h 28' 10'',-,-,2020.0,107.0
92,IMANOL ERVITI,92,93,MOVISTAR TEAM,05h 29' 57'',+ 00h 28' 10'',-,-,2020.0,107.0
93,ANDREY AMADOR,93,2,INEOS GRENADIERS,05h 29' 57'',+ 00h 28' 10'',-,-,2020.0,107.0
94,FABIEN GRELLIER,94,185,TOTAL DIRECT ENERGIE,05h 29' 57'',+ 00h 28' 10'',-,-,2020.0,107.0
95,NICOLAS ROCHE,95,208,TEAM SUNWEB,05h 29' 57'',+ 00h 28' 10'',-,-,2020.0,107.0
96,GEOFFREY SOUPE,96,187,TOTAL DIRECT ENERGIE,05h 29' 57'',+ 00h 28' 10'',-,-,2020.0,107.0
97,TONY MARTIN,97,17,TEAM JUMBO - VISMA,05h 29' 57'',+ 00h 28' 10'',-,-,2020.0,107.0
98,KÉVIN LEDANOIS,98,84,TEAM ARKEA - SAMSIC,05h 29' 57'',+ 00h 28' 10'',-,-,2020.0,107.0
99,PIERRE LUC PERICHON,99,127,COFIDIS,05h 30' 18'',+ 00h 28' 31'',-,-,2020.0,107.0
100,TOMS SKUJINS,100,106,TREK - SEGAFREDO,05h 30' 18'',+ 00h 28' 31'',-,-,2020.0,107.0
101,KASPER ASGREEN,101,42,DECEUNINCK - QUICK - STEP,05h 30' 59'',+ 00h 29' 12'',-,-,2020.0,107.0
102,SØREN KRAGH ANDERSEN,102,205,TEAM SUNWEB,05h 30' 59'',+ 00h 29' 12'',-,-,2020.0,107.0
103,MARCO MARCATO,103,137,UAE TEAM EMIRATES,05h 31' 40'',+ 00h 29' 53'',-,-,2020.0,107.0
104,ALESSANDRO DE MARCHI,104,112,CCC TEAM,05h 31' 40'',+ 00h 29' 53'',-,-,2020.0,107.0
105,ANDRÉ GREIPEL,105,172,ISRAEL START-UP NATION,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
106,MATTHIEU LADAGNOUS,106,55,GROUPAMA - FDJ,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
107,MICHAEL GOGL,107,194,NTT PRO CYCLING TEAM,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
108,RYAN GIBBONS,108,193,NTT PRO CYCLING TEAM,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
109,JONAS KOCH,109,115,CCC TEAM,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
110,SONNY COLBRELLI,110,64,BAHRAIN - MCLAREN,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
111,ELIA VIVIANI,111,128,COFIDIS,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
112,JÉRÔME COUSIN,112,184,TOTAL DIRECT ENERGIE,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
113,DARIO CATALDO,113,92,MOVISTAR TEAM,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
114,TOM VAN ASBROECK,114,178,ISRAEL START-UP NATION,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
115,OMAR FRAILE,115,142,ASTANA PRO TEAM,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
116,JENS DEBUSSCHERE,116,214,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
117,CLÉMENT RUSSO,117,87,TEAM ARKEA - SAMSIC,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
118,PIERRE LATOUR,118,34,AG2R LA MONDIALE,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
119,CLÉMENT VENTURINI,119,37,AG2R LA MONDIALE,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
120,DAVID GAUDU,120,53,GROUPAMA - FDJ,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
121,KRISTS NEILANDS,121,175,ISRAEL START-UP NATION,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
122,JORIS NIEUWENHUIS,122,206,TEAM SUNWEB,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
123,MICHAEL HUNDAHL VALGREN,123,195,NTT PRO CYCLING TEAM,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
124,EDVALD BOASSON HAGEN,124,192,NTT PRO CYCLING TEAM,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
125,ESTEBAN CHAVES,125,164,MITCHELTON - SCOTT,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
126,NIKIAS ARNDT,126,202,TEAM SUNWEB,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
127,JAN HIRT,127,114,CCC TEAM,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
128,AMUND GRØNDAHL JANSEN,128,13,TEAM JUMBO - VISMA,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
129,LUKA MEZGEC,129,167,MITCHELTON - SCOTT,05h 31' 48'',+ 00h 30' 01'',-,-,2020.0,107.0
130,MATHIEU BURGAUDEAU,130,182,TOTAL DIRECT ENERGIE,05h 32' 04'',+ 00h 30' 17'',-,-,2020.0,107.0
131,MAXIME CHEVALIER,131,213,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 32' 04'',+ 00h 30' 17'',-,-,2020.0,107.0
132,MADS PEDERSEN,132,105,TREK - SEGAFREDO,05h 32' 04'',+ 00h 30' 17'',-,-,2020.0,107.0
133,EDWARD THEUNS,133,108,TREK - SEGAFREDO,05h 32' 04'',+ 00h 30' 17'',-,-,2020.0,107.0
134,CASPER PHILLIP PEDERSEN,134,207,TEAM SUNWEB,05h 32' 10'',+ 00h 30' 23'',-,-,2020.0,107.0
135,MAXIMILIAN WALSCHEID,135,198,NTT PRO CYCLING TEAM,05h 32' 10'',+ 00h 30' 23'',-,-,2020.0,107.0
136,ANTHONY TURGIS,136,188,TOTAL DIRECT ENERGIE,05h 32' 15'',+ 00h 30' 28'',-,-,2020.0,107.0
137,FELIX GROSSSCHARTNER,137,23,BORA - HANSGROHE,05h 32' 21'',+ 00h 30' 34'',-,-,2020.0,107.0
138,HUGO HOFSTETTER,138,174,ISRAEL START-UP NATION,05h 32' 47'',+ 00h 31' 00'',-,-,2020.0,107.0
139,KÉVIN REZA,139,217,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 32' 50'',+ 00h 31' 03'',-,-,2020.0,107.0
140,MARC HIRSCHI,140,204,TEAM SUNWEB,05h 32' 50'',+ 00h 31' 03'',-,-,2020.0,107.0
141,MATTEO TRENTIN,141,117,CCC TEAM,05h 32' 53'',+ 00h 31' 06'',-,-,2020.0,107.0
142,PETER SAGAN,142,21,BORA - HANSGROHE,05h 32' 59'',+ 00h 31' 12'',-,-,2020.0,107.0
143,DANIEL OSS,143,26,BORA - HANSGROHE,05h 32' 59'',+ 00h 31' 12'',-,-,2020.0,107.0
144,LUKAS PÖSTLBERGER,144,27,BORA - HANSGROHE,05h 32' 59'',+ 00h 31' 12'',-,-,2020.0,107.0
145,BRYAN COQUARD,145,211,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 32' 59'',+ 00h 31' 12'',-,-,2020.0,107.0
146,ROGER KLUGE,146,158,LOTTO SOUDAL,05h 33' 03'',+ 00h 31' 16'',-,-,2020.0,107.0
147,CHRISTOPHE LAPORTE,147,125,COFIDIS,05h 33' 05'',+ 00h 31' 18'',-,-,2020.0,107.0
148,SIMONE CONSONNI,148,122,COFIDIS,05h 33' 05'',+ 00h 31' 18'',-,-,2020.0,107.0
149,FREDERIK FRISON,149,156,LOTTO SOUDAL,05h 33' 05'',+ 00h 31' 18'',-,-,2020.0,107.0
150,JASPER DE BUYST,150,153,LOTTO SOUDAL,05h 33' 05'',+ 00h 31' 18'',-,-,2020.0,107.0
151,CALEB EWAN,151,151,LOTTO SOUDAL,05h 33' 05'',+ 00h 31' 18'',-,-,2020.0,107.0
152,ALEXANDER KRISTOFF,152,135,UAE TEAM EMIRATES,05h 33' 11'',+ 00h 31' 24'',-,-,2020.0,107.0
153,MARCO HALLER,153,65,BAHRAIN - MCLAREN,05h 33' 27'',+ 00h 31' 40'',-,-,2020.0,107.0
154,CEES BOL,154,203,TEAM SUNWEB,05h 33' 32'',+ 00h 31' 45'',-,-,2020.0,107.0
155,NICCOLÒ BONIFAZIO,155,181,TOTAL DIRECT ENERGIE,05h 34' 39'',+ 00h 32' 52'',-,-,2020.0,107.0
156,DRIES DEVENYNS,156,46,DECEUNINCK - QUICK - STEP,05h 35' 59'',+ 00h 34' 12'',-,-,2020.0,107.0
157,MICHAEL MØRKØV,157,48,DECEUNINCK - QUICK - STEP,05h 36' 08'',+ 00h 34' 21'',-,-,2020.0,107.0
158,TIM DECLERCQ,158,45,DECEUNINCK - QUICK - STEP,05h 36' 08'',+ 00h 34' 21'',-,-,2020.0,107.0
159,SAM BENNETT,159,43,DECEUNINCK - QUICK - STEP,05h 36' 08'',+ 00h 34' 21'',-,-,2020.0,107.0
1,SØREN KRAGH ANDERSEN,1,205,TEAM SUNWEB,04h 28' 10'',-,B : 10'',-,2020.0,107.0
2,LUKA MEZGEC,2,167,MITCHELTON - SCOTT,04h 28' 25'',+ 00h 00' 15'',B : 6'',-,2020.0,107.0
3,SIMONE CONSONNI,3,122,COFIDIS,04h 28' 25'',+ 00h 00' 15'',B : 4'',-,2020.0,107.0
4,PETER SAGAN,4,21,BORA - HANSGROHE,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
5,CASPER PHILLIP PEDERSEN,5,207,TEAM SUNWEB,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
6,JASPER STUYVEN,6,107,TREK - SEGAFREDO,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
7,MATTEO TRENTIN,7,117,CCC TEAM,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
8,OLIVER NAESEN,8,35,AG2R LA MONDIALE,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
9,SONNY COLBRELLI,9,64,BAHRAIN - MCLAREN,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
10,MARC HIRSCHI,10,204,TEAM SUNWEB,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
11,ANTHONY TURGIS,11,188,TOTAL DIRECT ENERGIE,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
12,TADEJ POGACAR,12,131,UAE TEAM EMIRATES,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
13,MICHAEL HUNDAHL VALGREN,13,195,NTT PRO CYCLING TEAM,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
14,HUGO HOULE,14,143,ASTANA PRO TEAM,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
15,WARREN BARGUIL,15,83,TEAM ARKEA - SAMSIC,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
16,VALENTIN MADOUAS,16,56,GROUPAMA - FDJ,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
17,QUENTIN PACHER,17,216,B&B HOTELS - VITAL CONCEPT P / B KTM,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
18,DAMIANO CARUSO,18,63,BAHRAIN - MCLAREN,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
19,OMAR FRAILE,19,142,ASTANA PRO TEAM,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
20,MICHAL KWIATKOWSKI,20,5,INEOS GRENADIERS,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
21,GREG VAN AVERMAET,21,111,CCC TEAM,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
22,NICOLAS EDET,22,123,COFIDIS,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
23,SERGIO ANDRES HIGUITA,23,74,EF PRO CYCLING,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
24,EGAN BERNAL,24,1,INEOS GRENADIERS,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
25,RICHARD CARAPAZ,25,3,INEOS GRENADIERS,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
26,TOM DUMOULIN,26,14,TEAM JUMBO - VISMA,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
27,DARYL IMPEY,27,165,MITCHELTON - SCOTT,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
28,ALEJANDRO VALVERDE,28,91,MOVISTAR TEAM,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
29,PRIMOŽ ROGLIC,29,11,TEAM JUMBO - VISMA,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
30,MIGUEL ANGEL LOPEZ,30,141,ASTANA PRO TEAM,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
31,GUILLAUME MARTIN,31,121,COFIDIS,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
32,MIKEL LANDA,32,61,BAHRAIN - MCLAREN,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
33,PELLO BILBAO,33,62,BAHRAIN - MCLAREN,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
34,NAIRO QUINTANA,34,81,TEAM ARKEA - SAMSIC,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
35,ESTEBAN CHAVES,35,164,MITCHELTON - SCOTT,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
36,RIGOBERTO URAN,36,71,EF PRO CYCLING,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
37,ALBERTO BETTIOL,37,72,EF PRO CYCLING,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
38,TIESJ BENOOT,38,201,TEAM SUNWEB,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
39,RICHIE PORTE,39,101,TREK - SEGAFREDO,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
40,ADAM YATES,40,161,MITCHELTON - SCOTT,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
41,ENRIC MAS,41,94,MOVISTAR TEAM,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
42,DAVID GAUDU,42,53,GROUPAMA - FDJ,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
43,CARLOS VERONA,43,98,MOVISTAR TEAM,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
44,GORKA IZAGUIRRE INSAUSTI,44,144,ASTANA PRO TEAM,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
45,THOMAS DE GENDT,45,154,LOTTO SOUDAL,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
46,JORIS NIEUWENHUIS,46,206,TEAM SUNWEB,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
47,LUIS LEÓN SANCHEZ,47,147,ASTANA PRO TEAM,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
48,BOB JUNGELS,48,47,DECEUNINCK - QUICK - STEP,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
49,WOUT VAN AERT,49,18,TEAM JUMBO - VISMA,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
50,JESUS HERRADA,50,124,COFIDIS,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
51,JONATHAN CASTROVIEJO,51,4,INEOS GRENADIERS,04h 28' 25'',+ 00h 00' 15'',-,-,2020.0,107.0
52,JULIAN ALAPHILIPPE,52,41,DECEUNINCK - QUICK - STEP,04h 28' 35'',+ 00h 00' 25'',-,-,2020.0,107.0
53,JACK BAUER,53,162,MITCHELTON - SCOTT,04h 28' 35'',+ 00h 00' 25'',-,-,2020.0,107.0
54,LENNARD KÄMNA,54,24,BORA - HANSGROHE,04h 28' 35'',+ 00h 00' 25'',-,-,2020.0,107.0
55,SEPP KUSS,55,16,TEAM JUMBO - VISMA,04h 29' 11'',+ 00h 01' 01'',-,-,2020.0,107.0
56,MIKAEL CHEREL,56,32,AG2R LA MONDIALE,04h 29' 18'',+ 00h 01' 08'',-,-,2020.0,107.0
57,NANS PETERS,57,36,AG2R LA MONDIALE,04h 29' 26'',+ 00h 01' 16'',-,-,2020.0,107.0
58,CHRISTOPHE LAPORTE,58,125,COFIDIS,04h 29' 30'',+ 00h 01' 20'',-,-,2020.0,107.0
59,MARC SOLER,59,97,MOVISTAR TEAM,04h 29' 32'',+ 00h 01' 22'',-,-,2020.0,107.0
60,TEJAY VAN GARDEREN,60,78,EF PRO CYCLING,04h 30' 26'',+ 00h 02' 16'',-,-,2020.0,107.0
61,HAROLD TEJADA,61,148,ASTANA PRO TEAM,04h 30' 50'',+ 00h 02' 40'',-,-,2020.0,107.0
62,STEFAN KÜNG,62,54,GROUPAMA - FDJ,04h 31' 44'',+ 00h 03' 34'',-,-,2020.0,107.0
63,JOSÉ ROJAS,63,96,MOVISTAR TEAM,04h 33' 21'',+ 00h 05' 11'',-,-,2020.0,107.0
